anemographic	C1
anemography	C1
anemology	C1
anemometer	C1
anemometric	C1
anemometrical	C1
anemometrograph	C1
anemometry	C1
anemone	C2
anemonic	C2
anemonin	C1
anemony	C2
anemorphilous	C1
anemoscope	C1
anencephalic	C1
anencephalous	C1
anenst	C1
anent	C1
anenterous	C1
aneroid	C1
anes	C2
anesthesia	C2
anesthesiologist	C2
anesthetic	C2
anet	C1
anethol	C1
anetic	C1
anette	C2
aneurism	C1
aneurismal	C1
aneurysm	C2
anew	C2
anfractuose	C1
anfractuosities	C1
anfractuosity	C1
anfractuous	C1
anfracture	C1
ang	C2
angad	C2
angariation	C1
ange	C2
angel	A2
angela	B1
angelage	C1
angeles	B1
angelet	C1
angelhood	C1
angelic	C2
angelica	C2
angelical	B1
angelically	C2
angelicalness	C1
angelify	C1
angelika	C2
angelina	C2
angelique	C2
angelize	B1
angellike	C1
angelo	C1
angelolatry	C1
angelology	C1
angelophany	C1
angelot	C1
angels	B1
angelus	C2
anger	B1
angered	C2
angering	B2
angerly	B2
angers	C2
angevine	C1
angie	B2
angienchyma	C1
angina	C2
anginose	C1
anginous	C1
angiocarpous	C1
angiogram	C2
angiography	C1
angiology	C1
angioma	C1
angiomonospermous	C1
angioscope	C1
angiosperm	C1
angiospermatous	C1
angiospermous	C1
angiosporous	C1
angiostomous	C1
angiotomy	C1
angkor	C2
anglais	C2
angle	B2
angled	C2
anglemeter	C1
angler	C2
angles	C1
anglesite	C1
anglewise	C1
angleworm	C1
anglia	C2
anglian	C1
anglic	C1
anglican	C2
anglicanism	C2
anglice	C1
anglicify	C1
anglicism	C1
anglicity	C1
anglicization	C1
anglicize	C1
anglicized	C1
anglicizing	C1
anglified	C1
anglify	C1
anglifying	C1
angling	C2
anglo	C2
anglomania	C1
anglomaniac	C1
anglophobia	C1
angola	C2
angor	C1
angora	C1
angrier	C2
angrily	C2
angriness	B1
angry	A2
angst	C2
anguiform	C1
anguilliform	C1
anguine	C1
anguineal	C1
anguineous	C1
anguish	C2
anguished	C2
angular	C2
angularity	C2
angularly	C2
angularness	C2
angulate	C1
angulated	C1
angulation	C1
angulometer	C1
angulose	C1
angulosity	C1
angulous	C1
angurize	C1
angus	C1
angust	C1
angustate	C1
angustation	C1
angustifoliate	C1
angustifolious	C1
angwantibo	C1
angy	C2
angèle	C2
anhang	C1
anharmonic	C1
anhelation	C1
anhele	C1
anhelose	C1
anhelous	C1
anhima	C1
anhinga	C1
anhistous	C1
anhungered	C1
anhydride	C1
anhydrite	C1
anhydrous	C1
ani	C2
ania	C2
anibal	C2
anicut	C1
anidiomatical	C1
anient	A2
anientise	C1
anigh	A2
anight	C1
anights	C1
anika	C2
aniki	C2
anil	C2
anile	C1
anileness	C1
anilic	C2
anilide	C1
aniline	C1
anility	C2
animadversal	C1
animadversion	C1
animadversive	C1
animadvert	C1
animadverted	C1
animadverter	C1
animadverting	C1
animal	A2
animalcula	C1
animalcular	C1
animalcule	C1
animalculine	C1
animalculism	C1
animalculist	C1
animalculum	C1
animalish	C1
animalism	B1
animality	B1
animalization	C1
animalize	B1
animalized	C1
animalizing	C1
animally	B1
animalness	B1
animals	A2
animastic	C1
animate	C2
animated	C2
animatedly	C2
animater	C2
animating	C2
animation	C1
animative	C2
animator	C2
animators	C2
anime	C2
animi	C1
animism	C2
animist	C2
animistic	C1
animose	C1
animoseness	C1
animosities	C2
animosity	C2
animous	C2
animus	C2
anion	C1
anise	C2
aniseed	C2
anisette	C1
anisic	C2
anisodactyla	C1
anisodactylous	C1
anisodactyls	C1
anisomeric	C1
anisomerous	C1
anisometric	C1
anisopetalous	C1
anisophyllous	C1
anisopleura	C1
anisopoda	C1
anisostemonous	C1
anisosthenic	C1
anisotrope	C1
anisotropic	C1
anisotropous	C1
aniston	C2
anita	C1
anja	C2
anjali	C2
anjou	C2
anju	C2
anka	C2
ankara	C2
anker	C2
ankerite	C1
ankle	B2
ankled	C1
ankles	C1
anklet	C2
anklets	C2
ankylose	C1
ankylosis	C1
anlace	C1
ann	B1
anna	B1
annabel	C2
annabelle	C2
annabeth	C2
annal	B2
annalise	C2
annalist	C1
annalistic	C1
annalize	C1
annals	C2
annapolis	C2
annas	C2
annat	C1
annates	C1
annats	C1
anne	B1
anneal	B2
annealed	C1
annealer	C1
annealing	C1
annectent	C1
annelid	C1
annelida	C1
annelidan	C1
annelidous	C1
annellata	C1
anneloid	C1
annenberg	C2
annette	C2
annex	C2
annexation	C2
annexationist	C2
annexed	C2
annexer	C2
annexing	C2
annexion	C1
annexionist	C1
annexment	C2
anni	C2
annicut	C1
annie	B1
annihilable	C1
annihilate	C2
annihilated	C2
annihilating	C2
annihilation	C2
annihilationist	C2
annihilative	C2
annihilator	C1
annihilatory	C1
annika	C2
anniversaries	C2
anniversarily	B2
anniversary	B1
anniverse	C1
annodated	C1
annominate	C1
annomination	C1
annotate	C1
annotated	C1
annotating	C1
annotation	C1
annotationist	C1
annotative	C1
annotator	C1
annotatory	C1
annotine	C1
annotinous	C1
annotto	C1
announce	B2
announced	B2
announcement	B2
announcements	C2
announcer	B1
announces	C2
announcing	C1
annoy	C1
annoyance	C2
annoyed	C1
annoyer	C2
annoyful	C2
annoying	B1
annoyingly	C2
annoyous	C2
annoys	C2
annual	B2
annualist	C1
annually	C2
annuary	C1
annueler	C1
annuent	C1
annuitant	C1
annuities	C2
annuity	C2
annul	C2
annular	C1
annularity	C1
annularry	C1
annulary	C2
annulata	C1
annulate	C1
annulated	C1
annulation	C2
annulet	C1
annuli	C1
annullable	C2
annulled	C2
annuller	C2
annulling	C2
annulment	C2
annuloid	C1
annuloida	C1
annulosa	C1
annulosan	C1
annulose	C1
annulus	C1
annumerate	C1
annumeration	C1
annunciable	C1
annunciate	C1
annunciated	C1
annunciating	C1
annunciation	C1
annunciative	C1
annunciator	C1
annunciatory	C1
anny	C2
ano	C2
anoa	C1
anode	C1
anodon	C1
anodyne	C1
anodynous	C1
anoil	C1
anoint	C2
anointed	C2
anointer	C2
anointing	C2
anointment	C2
anolis	C1
anomal	C1
anomalies	C2
anomaliped	C1
anomalipede	C1
anomalism	C1
anomalistic	C1
anomalistical	C1
anomalistically	C1
anomaloflorous	C1
anomalous	C2
anomalously	C2
anomalousness	C2
anomaly	C1
anomia	C1
anomophyllous	C1
anomoura	C1
anomura	C1
anomural	C1
anomuran	C1
anomy	C1
anon	C2
anona	C1
anonaceous	C1
anonym	C1
anonymity	C2
anonymous	B2
anonymously	C2
anonymousness	C1
anophyte	C1
anopla	C1
anoplothere	C1
anoplotherium	C1
anoplura	C1
anopsia	C1
anopsy	C1
anorexia	C2
anorexic	C2
anorexy	C1
anormal	C1
anorn	C1
anorthic	C1
anorthite	C1
anorthoscope	C1
anosmia	C1
another	A1
anotta	C1
anouk	C2
anoura	C1
anourous	C1
ans	C2
ansa	C1
ansae	C1
ansari	C2
ansated	C1
ansel	C2
anselmo	C2
anserated	C1
anseres	C1
anseriformes	C1
anserine	C1
anserous	C1
anson	C2
anspaugh	C2
answer	A2
answerable	C2
answerableness	C2
answerably	C2
answered	B1
answerer	B1
answering	B1
answerless	B1
answerphone	C2
answers	B1
ant	C1
anta	C1
antacid	C2
antacrid	C1
antae	C1
antaean	C1
antagonism	C2
antagonist	C1
antagonistic	C2
antagonistical	C2
antagonize	C2
antagonized	C2
antagonozing	C1
antagony	C1
antalgic	C1
antalkali	C1
antalkaline	C1
antambulacral	C1
antanaclasis	C1
antanagoge	C1
antaphrodisiac	C1
antaphroditic	C1
antapoplectic	C1
antarchism	C1
antarchist	C1
antarchistic	C1
antarchistical	C1
antarctic	C2
antarctica	C2
antares	C2
antarthritic	C1
antasthmatic	C1
ante	C2
anteact	C1
anteal	C2
anteater	C2
antecedaneous	C1
antecede	C1
antecedence	C1
antecedency	C1
antecedent	C1
antecedently	C1
antecessor	C1
antechamber	C1
antechapel	C1
antecians	C1
antecommunion	C1
antecursor	C1
antedate	C1
antedated	C1
antedating	C1
antediluvial	C1
antediluvian	C1
antefact	C1
antefix	C1
antefixa	C1
antefixes	C1
anteflexion	C1
antelope	C2
antelucan	C1
antemeridian	C1
antemetic	C1
antemosaic	C1
antemundane	C1
antemural	C1
antenatal	C1
antenicene	C1
antenna	C1
antennae	C2
antennal	C1
antennas	C2
antenniferous	C1
antenniform	C1
antennule	C1
antenumber	C1
antenuptial	C1
anteorbital	C1
antepaschal	C1
antepast	C1
antependium	C1
antepenult	C1
antepenultima	C1
antepenultimate	C1
antephialtic	C1
antepileptic	C1
antepone	C1
anteport	C1
anteportico	C1
anteposition	C1
anteprandial	C1
antepredicament	C1
anterior	C2
anteriority	C2
anteriorly	C2
anteroom	C1
antes	C2
antestature	C1
antestomach	C1
antetemple	C1
anteversion	C1
antevert	C1
anthea	C2
anthelia	C1
anthelion	C1
anthelix	C1
anthelmintic	C1
anthem	C1
anthemis	C1
anthemwise	C1
anther	C1
antheridia	C1
antheridium	C1
antheriferous	C1
antheriform	C1
antherogenous	C1
antheroid	C1
antherozoid	C1
antherozooid	C1
anthesis	C1
anthill	C2
anthobian	C1
anthobranchia	C1
anthocarpous	C1
anthocyanin	C1
anthodium	C1
anthography	C1
anthoid	C1
anthokyan	C1
antholite	C1
anthological	C1
anthologist	C1
anthology	C1
anthomania	C1
anthony	B1
anthophagous	C1
anthophore	C1
anthophorous	C1
anthophyllite	C1
anthorism	C1
anthotaxy	C1
anthozoa	C1
anthozoan	C1
anthozoic	C1
anthracene	C1
anthracic	C1
anthraciferous	C1
anthracite	C1
anthracitic	C1
anthracoid	C1
anthracomancy	C1
anthracometer	C1
anthracometric	C1
anthraconite	C1
anthraquinone	C1
anthrax	C2
anthrenus	C1
anthropic	C1
anthropical	C1
anthropidae	C1
anthropocentric	C1
anthropogenic	C1
anthropogeny	C1
anthropoglot	C1
anthropography	C1
anthropoid	C1
anthropoidal	C1
anthropoidea	C1
anthropolatry	C1
anthropolite	C1
anthropologic	C1
anthropological	C2
anthropologist	C2
anthropologists	C2
anthropology	C2
anthropomancy	C1
anthropometric	C1
anthropometrical	C1
anthropometry	C1
anthropomorpha	C1
anthropomorphic	C1
anthropomorphism	C1
anthropomorphist	C1
anthropomorphite	C1
anthropomorphitic	C1
anthropomorphitism	C1
anthropomorphize	C1
anthropomorphology	C1
anthropomorphosis	C1
anthropomorphous	C1
anthropopathic	C1
anthropopathical	C1
anthropopathism	C1
anthropopathy	C1
anthropophagi	C1
anthropophagic	C1
anthropophagical	C1
anthropophaginian	C1
anthropophagite	C1
anthropophagous	C1
anthropophagy	C1
anthropophuism	C1
anthroposcopy	C1
anthroposophy	C1
anthropotomical	C1
anthropotomist	C1
anthropotomy	C1
anthypochondriac	C1
anthysteric	C1
anti	C2
antiae	C1
antialbumid	C1
antialbumose	C1
antiaphrodisiac	C1
antiapoplectic	C1
antiar	C1
antiarin	C1
antiasthmatic	C1
antiattrition	C1
antibacchius	C1
antibillous	C1
antibiotic	C2
antibiotics	C1
antibodies	C2
antibody	C2
antibrachial	C1
antibrachium	C1
antibromic	C1
antiburgher	C1
antic	C2
anticatarrhal	C1
anticathode	C1
anticausodic	C1
anticausotic	C1
antichamber	C1
antichlor	C1
antichrist	C2
antichristian	C1
antichristianism	C1
antichristianity	C1
antichristianly	C1
antichronical	C1
antichronism	C1
antichthon	C1
antichthones	C1
anticipant	C1
anticipate	C2
anticipated	C1
anticipating	C2
anticipation	C2
anticipative	C2
anticipator	C1
anticipatory	C1
anticivic	C1
anticivism	C1
anticked	C1
anticlastic	C1
anticlimax	C1
anticlinal	C1
anticlinoria	C1
anticlinorium	C1
anticly	C1
anticness	C1
anticonstitutional	C1
anticontagious	C1
anticonvulsive	C1
anticor	C1
anticous	C1
antics	C2
anticyclone	C1
antidepressant	C2
antidepressants	C2
antidotal	C2
antidotary	C2
antidote	C1
antidotical	C2
antidromous	C1
antidysenteric	C1
antiemetic	C1
antiephialtic	C1
antiepileptic	C1
antifebrile	C1
antifebrine	C1
antifreeze	C2
antifriction	C1
antigalastic	C1
antigone	C2
antigraph	C1
antigua	C2
antiguggler	C1
antihelix	C1
antihemorrhagic	C1
antihistamine	C2
antihydrophobic	C1
antihydropic	C1
antihypnotic	C1
antihypochondriac	C1
antihysteric	C1
antiicteric	C1
antilae	C1
antilegomena	C1
antilibration	C1
antilithic	C1
antilogarithm	C1
antilogies	C1
antilogous	C1
antilogy	C1
antiloimic	C1
antilopine	C1
antiloquist	C1
antiloquy	C1
antilyssic	C1
antimacassar	C1
antimagistrical	C1
antimalarial	C1
antimask	C1
antimason	C1
antimasonry	C1
antimatter	C2
antimephitic	C1
antimere	C1
antimetabole	C1
antimetathesis	C1
antimeter	C1
antimonarchist	C1
antimonate	C1
antimonial	C1
antimoniated	C1
antimonic	C1
antimonious	C1
antimonite	C1
antimoniureted	C1
antimony	C1
antinational	C1
antinephritic	C1
antinomian	C1
antinomianism	C1
antinomies	C1
antinomist	C1
antinomy	C1
antioch	C2
antiochian	C1
antiodontalgic	C1
antiorgastic	C1
antipapal	C1
antiparallel	C1
antiparallels	C1
antiparalytic	C1
antiparalytical	C1
antipathetic	C1
antipathetical	C1
antipathic	C1
antipathies	C1
antipathist	C1
antipathize	C1
antipathous	C1
antipathy	C1
antipeptone	C1
antiperiodic	C1
antiperistaltic	C1
antiperistasis	C1
antiperistatic	C1
antipetalous	C1
antipharmic	C1
antiphlogistian	C1
antiphlogistic	C1
antiphon	C1
antiphonal	C1
antiphonary	C1
antiphone	C1
antiphoner	C1
antiphonic	C1
antiphonies	C1
antiphony	C1
antiphrasis	C1
antiphrastic	C1
antiphrastical	C1
antiphthisic	C1
antiphysical	C1
antiplastic	C1
antipodagric	C1
antipodal	C1
antipode	C1
antipodean	C1
antipodes	C1
antipole	C1
antipope	C1
antipsoric	C1
antiptosis	C1
antiputrefactive	C1
antiputrescent	C1
antipyic	C1
antipyresis	C1
antipyretic	C1
antipyrine	C1
antipyrotic	C1
antiquarian	C1
antiquarianism	C1
antiquarianize	C1
antiquaries	C1
antiquary	C2
antiquate	C1
antiquated	C2
antiquatedness	C2
antiquateness	C1
antiquation	C2
antique	C1
antiquely	C2
antiqueness	C2
antiques	C1
antiquist	C2
antiquitarian	C1
antiquities	C2
antiquity	C2
antirachitic	C1
antirenter	C1
antisabbatarian	C1
antisacerdotal	C1
antiscians	C1
antiscii	C1
antiscoletic	C1
antiscolic	C1
antiscorbutic	C1
antiscorbutical	C1
antiscriptural	C1
antisepalous	C1
antiseptic	C2
antiseptical	C2
antiseptically	C2
antislavery	C1
antisocial	C2
antisocialist	C2
antisolar	C1
antispasmodic	C1
antispast	C1
antispastic	C1
antisplenetic	C1
antistrophe	C1
antistrophic	C1
antistrophon	C1
antistrumatic	C1
antistrumous	C1
antisyphilitic	C1
antitheism	C1
antitheist	C1
antitheses	C1
antithesis	C1
antithet	C1
antithetic	C1
antithetical	C1
antithetically	C1
antitoxin	C1
antitoxine	C1
antitragus	C1
antitrochanter	C1
antitropal	C1
antitropous	C1
antitypal	C1
antitype	C1
antitypical	C1
antitypous	C1
antitypy	C1
antivaccination	C1
antivaccinationist	C1
antivaccinist	C1
antivariolous	C1
antivenereal	C1
antivivisection	C1
antivivisectionist	C1
antizymic	C1
antizymotic	C1
antler	C2
antlered	C2
antlers	C2
antlia	C1
anto	C2
antoeci	C1
antoecians	C1
antoine	C1
antoinette	C2
anton	B2
antonia	C2
antonio	B2
antonomasia	C1
antonomastic	C1
antonomasy	C1
antonov	C2
antony	C2
antonym	C1
antorbital	C1
antorgastic	C1
antozone	C1
antra	C1
antral	C1
antre	C1
antrorse	C1
antrovert	C1
antrum	C1
antrustion	C1
ants	B2
antsy	C2
antti	C2
antwerp	C2
antwon	C2
antônio	C2
anu	C2
anubis	C2
anuj	C2
anura	C1
anurous	C1
anury	C1
anus	C2
anushka	C2
anvil	C2
anwar	C2
anxieties	C2
anxietude	C1
anxiety	B2
anxious	B2
anxiously	C2
anxiousness	C1
any	A1
anya	C1
anybody	A2
anyhoo	C2
anyhow	B2
anymore	A1
anyone	A1
anyplace	C2
anythin	C2
anything	A1
anythingarian	C1
anytime	B1
anyway	A1
anyways	B2
anywhere	A2
anywhither	C1
anywise	C1
ao	C2
aoi	C2
aoki	C2
aol	C2
aomori	C2
aonian	C1
aorist	C1
aoristic	C1
aorta	C2
aortic	C2
aortitis	C1
aoudad	C1
aoyagi	C2
aoyama	C2
ap	C2
apace	C1
apache	C2
apaches	C2
apagoge	C1
apagogic	C1
apagogical	C1
apaid	C1
apair	C1
apalachian	C1
apanage	C1
apanthropy	C1
apar	C1
apara	C1
aparejo	C1
aparithmesis	C1
apart	A2
apartheid	C2
apartment	A2
apartments	C1
apartness	B1
apastron	C1
apathetic	C2
apathetical	C2
apathetically	C2
apathies	C2
apathist	C1
apathistical	C1
apathy	C2
apatite	C1
apaume	C1
apb	C2
ape	C1
apeak	C1
aped	C2
apehood	C1
apellous	C1
apennine	C1
apepsy	C1
aper	C1
aperea	C1
aperient	C1
aperies	C1
aperitif	C2
aperitive	C1
apert	C1
apertion	C1
apertly	C1
apertness	C1
aperture	C2
apery	C1
apes	C1
apetalous	C1
apetalousness	C1
apex	C2
apexes	C2
aphaeresis	C1
aphakia	C1
aphakial	C1
aphaniptera	C1
aphanipterous	C1
aphanite	C1
aphanitic	C1
aphasia	C2
aphasic	C1
aphasy	C1
aphelia	C1
aphelion	C1
apheliotropic	C1
apheliotropism	C1
aphemia	C1
apheresis	C1
aphesis	C1
aphetic	C1
aphetism	C1
aphetize	C1
aphid	C1
aphides	C1
aphidian	C1
aphidophagous	C1
aphids	C2
aphilanthropy	C1
aphis	C1
aphlogistic	C1
aphonia	C1
aphonic	C1
aphonous	C1
aphony	C1
aphorism	C1
aphorismatic	C1
aphorismer	C1
aphorismic	C1
aphorist	C1
aphoristic	C1
aphoristical	C1
aphoristically	C1
aphorize	C1
aphrite	C1
aphrodisiac	C2
aphrodisiacal	C2
aphrodisian	C1
aphrodite	C2
aphroditic	C2
aphtha	C1
aphthae	C1
aphthoid	C1
aphthong	C1
aphthous	C1
aphyllous	C1
apiaceous	C1
apian	C1
apiarian	C1
apiarist	C1
apiary	C1
apical	C1
apices	C1
apician	C1
apicular	C1
apiculate	C1
apiculated	C1
apiculture	C1
apiece	C2
apieces	C2
apiked	C1
aping	C1
apiol	C1
apiologist	C1
apis	C1
apish	C1
apishly	C1
apishness	C1
apitpat	C1
aplacental	C1
aplacentata	C1
aplacophora	C1
aplanatic	C1
aplanatism	C1
aplastic	C1
aplenty	C2
aplomb	C1
aplotomy	C1
aplustre	C1
aplysia	C1
apnea	C2
apneumona	C1
apnoea	C1
apo	C2
apocalypse	C1
apocalyptic	C2
apocalyptical	C2
apocalyptically	C2
apocalyptist	C1
apocarpous	C1
apocopate	C1
apocopated	C1
apocopation	C1
apocope	C1
apocrisiarius	C1
apocrisiary	C1
apocrustic	C1
apocrypha	C1
apocryphal	C1
apocryphalist	C1
apocryphally	C1
apocryphalness	C1
apocryphas	C1
apocynaceous	C1
apocyneous	C1
apocynin	C1
apod	C2
apoda	C1
apodal	C1
apodan	C1
apode	C1
apodeictic	C1
apodeictical	C1
apodeictically	C1
apodeme	C1
apodes	C1
apodictic	C1
apodictical	C1
apodictically	C1
apodixis	C1
apodosis	C1
apodous	C1
apods	C1
apodyterium	C1
apogaic	C1
apogamic	C1
apogamy	C1
apogeal	C1
apogean	C1
apogee	C1
apogeotropic	C1
apogeotropism	C1
apograph	C1
apohyal	C1
apoise	C2
apolar	C1
apolaustic	C1
apollinarian	C1
apollo	B2
apollonian	C1
apollonic	C1
apollyon	C1
apologer	C1
apologetic	C2
apologetical	C2
apologetically	C2
apologetics	C2
apologies	B2
apologise	B2
apologised	C2
apologising	C2
apologist	C1
apologize	A2
apologized	C1
apologizer	B1
apologizes	C2
apologizing	C1
apologue	C1
apology	B1
apomecometer	C1
apomecometry	C1
apomorphia	C1
apomorphine	C1
aponeuroses	C1
aponeurosis	C1
aponeurotic	C1
aponeurotomy	C1
apopemptic	C1
apophasis	C1
apophis	C2
apophlegmatic	C1
apophlegmatism	C1
apophlegmatizant	C1
apophthegm	C1
apophthegmatic	C1
apophthegmatical	C1
apophyge	C1
apophyllite	C1
apophysis	C1
apoplectic	C1
apoplectical	C1
apoplectiform	C1
apoplectoid	C1
apoplex	C1
apoplexed	C1
apoplexy	C1
aporetical	C1
aporia	C1
aporias	C1
aporosa	C1
aporose	C1
aport	C1
apos	C2
aposiopesis	C1
apositic	C1
apostasies	C1
apostasy	C1
apostate	C1
apostatic	C1
apostatical	C1
apostatize	C1
apostatized	C1
apostatizing	C1
apostemate	C1
apostemation	C1
apostematous	C1
aposteme	C1
apostil	C1
apostille	C1
apostle	C2
apostles	C2
apostleship	C1
apostolate	C1
apostolic	C2
apostolical	C2
apostolically	C2
apostolicalness	C1
apostolicism	C2
apostolicity	C2
apostrophe	C2
apostrophic	C2
apostrophize	C2
apostume	C1
apotactite	C1
apotelesm	C1
apotelesmatic	C1
apothecaries	C2
apothecary	C2
apothecia	C1
apothecium	C1
apothegm	C1
apothegmatic	C1
apothegmatical	C1
apothegmatist	C1
apothegmatize	C1
apothem	C1
apotheoses	C1
apotheosis	C1
apotheosize	C1
apothesis	C1
apotome	C1
apozem	C1
apozemical	C1
app	C1
appa	C2
appair	C1
appalachian	C2
appall	C1
appalled	C2
appalling	C2
appallment	C1
appanage	C1
appanagist	C1
apparaillyng	C1
apparatus	C2
apparatuses	C2
apparel	C2
appareled	C2
appareling	C2
apparence	C1
apparency	C1
apparent	C1
apparently	A2
apparentness	C2
apparition	C2
apparitional	C2
apparitions	C2
apparitor	C1
appartment	C2
appaume	C1
appay	C2
appeach	C1
appeacher	C1
appeachment	C1
appeal	B2
appealable	C1
appealant	C1
appealed	C2
appealer	C1
appealing	C1
appeals	C2
appear	B1
appearance	B2
appearances	C1
appeared	B1
appearer	B2
appearing	C1
appearingly	B2
appears	B1
appeasable	C2
appease	C2
appeased	C2
appeasement	C2
appeaser	C2
appeasing	C2
appeasive	C2
appellable	C1
appellancy	C1
appellant	C1
appellate	C2
appellation	C1
appellative	C2
appellatively	C2
appellativeness	C1
appellatory	C1
appellee	C1
appellor	C1
appenage	C1
append	C1
appendage	C2
appendaged	C2
appendance	C1
appendant	C1
appendectomy	C2
appended	C1
appendence	C1
appendency	C1
appendical	C1
appendicate	C1
appendication	C1
appendices	C1
appendicitis	C2
appendicle	C1
appendicular	C1
appendicularia	C1
appendiculata	C1
appendiculate	C1
appending	C1
appendix	C2
appendixes	C2
appension	C1
apperceive	C1
apperception	C1
apperil	C1
appertain	C1
appertained	C1
appertaining	C1
appertainment	C1
appertinance	C1
appertinence	C1
appertinent	C1
appete	C1
appetence	C1
appetencies	C1
appetency	C1
appetent	C1
appetibility	C1
appetible	C1
appetit	C2
appetite	B2
appetites	C2
appetition	C1
appetitive	C1
appetize	C1
appetizer	C2
appetizers	C2
appetizing	C2
appian	C1
applaud	C1
applauded	C2
applauder	C2
applauding	C1
applauds	C2
applausable	B1
applause	A2
applausive	B1
apple	B1
applebee	C2
appleby	C2
applegate	C2
applejack	C2
apples	B2
applesauce	C2
appleton	C2
appliable	B2
appliance	C2
appliances	C2
applicability	C1
applicable	C2
applicancy	C1
applicant	C2
applicants	C2
applicate	C1
application	B2
applications	C1
applicative	C1
applicatorily	C1
applicatory	C1
applied	B2
appliedly	C1
applier	B2
applies	C1
appliment	B2
applique	C1
applot	C1
applotment	C1
applotted	C1
applotting	C1
apply	B1
applying	C1
appoggiatura	C1
appoint	C1
appointable	C2
appointed	B2
appointee	C1
appointer	C2
appointing	C2
appointive	C2
appointment	B1
appointments	C1
appointor	C1
apporter	C1
apportion	C1
apportionateness	C1
apportioned	C1
apportioner	C1
apportioning	C1
apportionment	C1
appose	C1
apposed	C1
apposer	C1
apposite	C1
apposition	C1
appositional	C1
appositive	C1
appraisable	C2
appraisal	C2
appraise	C2
appraised	C2
appraisement	C2
appraiser	C2
appraising	C2
apprecation	C1
apprecatory	C1
appreciable	C1
appreciant	C1
appreciate	A2
appreciated	C1
appreciates	C2
appreciating	C2
appreciatingly	B1
appreciation	C1
appreciative	C2
appreciativeness	C2
appreciator	C1
appreciatory	C1
apprehend	C2
apprehended	C2
apprehender	C2
apprehending	C2
apprehensibiity	C1
apprehensible	C1
apprehension	C2
apprehensive	C2
apprehensively	C2
apprehensiveness	C2
apprentice	C1
apprenticeage	C1
apprenticed	C2
apprenticehood	C1
apprentices	C2
apprenticeship	C2
apprenticing	C2
appressed	C1
apprest	C1
apprise	C1
apprised	C2
apprising	C1
apprizal	C1
apprize	C1
apprizement	C1
apprizer	C1
approach	B1
approachability	C1
approachable	C2
approachableness	C2
approached	B2
approacher	B2
approaches	C1
approaching	B1
approachless	B2
approachment	B2
approbate	C1
approbation	C1
approbative	C1
approbativeness	C1
approbator	C1
approbatory	C1
appromt	C1
approof	C1
appropinquate	C1
appropinquation	C1
appropinquity	C1
appropre	C1
appropriable	C1
appropriament	C1
appropriate	B2
appropriated	C2
appropriately	C2
appropriateness	C1
appropriating	C1
appropriation	C2
appropriations	C2
appropriative	C1
appropriator	C1
approvable	C1
approval	B2
approvance	C1
approve	B2
approved	B2
approvedly	C1
approvement	C1
approver	C1
approves	C2
approving	C2
approximate	C2
approximated	C2
approximately	B2
approximating	C2
approximation	C2
approximative	C2
approximator	C1
apps	C2
appu	C2
appui	C1
appulse	C1
appulsion	C1
appulsive	C1
appulsively	C1
appurtenance	C1
appurtenant	C1
appy	C2
appétit	C2
apricate	C1
aprication	C1
apricot	C2
apricots	C2
april	B1
apriorism	C1
apriority	C1
aprocta	C1
aproctous	C1
apron	C1
aproned	C2
apronful	C2
apronfuls	C1
apronless	C2
aprons	C2
apropos	C2
aprosos	C1
apse	C1
apsidal	C1
apsides	C1
apsis	C1
apt	C2
aptable	C2
aptate	C1
aptera	C1
apteral	C1
apteran	C1
apteria	C1
apterous	C1
apteryges	C1
apteryx	C1
aptitude	C2
aptitudinal	C1
aptly	C2
aptness	C2
aptote	C1
aptotic	C1
aptychus	C1
apu	C2
apus	C2
apyretic	C1
apyrexia	C1
apyrexial	C1
apyrexy	C1
apyrous	C1
aqua	C2
aqualad	C2
aquaman	C2
aquamarine	C1
aquapuncture	C1
aquarelle	C1
aquarellist	C1
aquaria	C1
aquarial	C1
aquarian	C1
aquarium	C2
aquariums	C2
aquarius	C2
aquatic	C2
aquatical	C2
aquatile	C1
aquatint	C1
aquatinta	C1
aqueduct	C2
aqueducts	C2
aqueity	C1
aqueous	C1
aqueousness	C1
aqui	C2
aquiferous	C1
aquiform	C1
aquila	C1
aquilae	C1
aquilated	C1
aquiline	C1
aquilon	C1
aquinas	C2
aquiparous	C1
aquitanian	C1
aquose	C1
aquosity	C1
aquí	C2
ar	C1
ara	C2
arab	B2
arabela	C2
arabella	C2
arabesque	C1
arabesqued	C1
arabia	C2
arabian	C2
arabic	B2
arabical	C1
arabin	C1
arabinose	C1
arabism	C1
arabist	C1
arable	C1
arabs	C1
araby	C1
aracanese	C1
aracari	C1
arace	C1
araceous	C1
arachnid	C1
arachnida	C1
arachnidan	C1
arachnidial	C1
arachnidium	C1
arachnitis	C1
arachnoid	C1
arachnoidal	C1
arachnoidea	C1
arachnological	C1
arachnologist	C1
arachnology	C1
araeostyle	C1
araeosystyle	C1
arafat	C2
aragon	C2
aragonese	C1
aragonite	C1
araguato	C1
arai	C2
araise	C2
arak	C1
araki	C2
aram	C2
aramaean	C1
aramaic	C2
aramaism	C1
aramean	C1
aramis	C2
araneida	C1
araneidan	C1
araneiform	C1
araneina	C1
araneoidea	C1
araneose	C1
araneous	C1
arang	C2
arango	C1
arangoes	C1
arapaho	C2
arapaima	C1
arara	C1
aras	C2
